uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"7fb3d243-86e5-4d66-a845-6337f32fb0f5","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37336","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","d0f36274-21dc-411d-9a77-0e468b0eb829"
"bacadcb5-7350-40d4-ae0c-e35cf5ac4388","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37433","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.2,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","5873f0f3-0d67-40eb-a5a9-30817f4c7f8d"
"f82cb9dc-0f8c-4725-b629-36fbfff086f0","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37348","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.2,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","59d7357e-5715-4139-9559-90b8353187a0"
"133d2d29-ac45-4980-924c-d2a0f67e86e0","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","24_10_2",,"TEMP.PLA.NW.UNDE.2022.43001","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","18db4768-cc97-4071-bcde-90392dd0b6fe"
"c26ee89b-95a9-4461-a8b5-d91601bcba3b","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37440","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, other damage",,,,,0.2,,,,0,,,,,,,,,,,,,"Deformed and missing fronds.","0000-0002-2184-0637","0000-0002-1260-7286","530722f4-0e3f-4b8c-b619-60f2f1dc78e6"
"698178a3-0868-4ba8-a4c2-b3c6db8f2dbe","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37471","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","1ffdb6d0-8f04-432f-8cc6-2a5e7342868f"
"f4a3519b-d92d-443f-b865-fe73706ce219","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","48_10_3",,"TEMP.PLA.NW.UNDE.2022.43365","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, physically damaged",,,,,0.3,,,,0,,,,,,,,,,,,,"One broken frond","0000-0003-0290-2967","0000-0002-7943-392X","713157a5-ee21-4c9d-b7f8-8b083d299eb0"
"1f8a5e0f-6b1b-4ced-a66b-c7d9ebc3791a","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37431","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","fb669232-6522-4a11-bc00-1086852778a1"
"c5a98a94-0347-40ca-b77d-c1cfa4413745","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","39_10_1",,"TEMP.PLA.NW.UNDE.2022.43507","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",12,74.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-6190-2839","0000-0002-1260-7286","76261f19-9504-4afe-8117-1c8840e3e17d"
"7beac212-7faa-4033-9cf1-79776f500b88","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","33_10_4",,"TEMP.PLA.NW.UNDE.2022.43501","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, physically damaged",,,,,0.5,,,,0,,,,,,,,,,,,,"One broken frond.","0000-0003-0290-2967","0000-0002-7943-392X","093937b3-7836-4269-ab57-df2413901d21"
"0e32605e-9bd8-44f2-9b00-b7402b4df2e1","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37497","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.2,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","5ead6ab5-6721-4f0b-92bb-8adab06a22c8"
"f2be966e-1d9f-4805-a8ef-8331951b5db0","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","39_10_1",,"TEMP.PLA.NW.UNDE.2022.43528","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,0,,,,,,,,,,,,,,"0000-0002-6190-2839","0000-0002-1260-7286","46615e51-2a08-407f-bd2d-1540d71a02a6"
"62f2a0e4-bcb6-4b97-8a5b-9a7b83e94901","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37484","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.4,,,,0,,,,,,,,,,,,,,"0000-0002-2184-0637","0000-0002-1260-7286","aa06ea6a-d28e-4893-b1e3-5ea8d850a5ce"
"bc2c75de-43ae-4f78-a8b9-666bb5268efc","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37441","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.2,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","da57e83f-5516-432c-84f4-6b39c829a184"
"417573ef-c9c8-4d2a-ab50-5aa7a3d2f1d3","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","48_100",,"TEMP.PLA.NW.UNDE.2022.37654","notRequired",,"OSCI","Osmunda cinnamomea L.","species",,,,"fern",,"Live",4,48.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","ced65fc1-a273-47d0-913a-6c170cd6ffe7"
"e839cf31-2d01-4bcb-9332-55837d26376f","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","48_10_3",,"TEMP.PLA.NW.UNDE.2022.43371","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, physically damaged",,,,,0.3,,,,0,,,,,,,,,,,,,"One frond broken and dead.","0000-0003-0290-2967","0000-0002-7943-392X","5e34e024-ca59-4242-9c92-cbd2eae68669"
"1de6b404-b1c4-44d1-b45f-a043646d6044","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","39_10_1",,"TEMP.PLA.NW.UNDE.2022.43513","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,0,,,,,,,,,,,,,,"0000-0002-6190-2839","0000-0002-1260-7286","3e92e30e-8831-4954-b2b4-79f0ee597560"
"10ec45b9-41e6-497e-9068-325c5922dd76","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","41_100",,"TEMP.PLA.NW.UNDE.2022.37655","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, physically damaged",,,,,0.2,,,,0,,,,,,,,,,,,,"Broken at the base of the stipe.","0000-0003-0290-2967","0000-0002-7943-392X","01f4c1e4-bc7c-4fb3-8ac5-28e393f362d6"
"4a8bd794-bced-49f4-81c8-f656abc8625b","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","24_10_2",,"TEMP.PLA.NW.UNDE.2022.43394","notRequired",,"OSCI","Osmunda cinnamomea L.","species",,,,"fern",,"Live",4,67.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","707a281f-6742-481e-b813-76c4f1344b6c"
"cb3f4df6-c8e3-4095-98f5-ff98a195786b","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","51_100",,"TEMP.PLA.NW.UNDE.2022.37339","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.2,,,,0,,,,,,,,,,,,,,"0000-0002-2184-0637","0000-0002-1260-7286","aed78d85-114d-4972-853f-10404e01ce7f"
"7c8d1193-788c-4bb7-8abe-670c99bfea0c","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","51_100",,"TEMP.PLA.NW.UNDE.2022.37337","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.4,,,,0,,,,,,,,,,,,,,"0000-0002-2184-0637","0000-0002-1260-7286","2f9bd23d-132b-4914-aa95-2d86e0ba2e84"
"b6a9819c-a521-453a-9682-372e4d094f81","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","51_100",,"TEMP.PLA.NW.UNDE.2022.37351","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, physically damaged",,,,,0.2,,,,0,,,,,,,,,,,,,"Stem broken at base","0000-0002-2184-0637","0000-0002-1260-7286","86aa425c-b50c-496e-87e5-e1253021ac1d"
"fe9f21ef-f568-4c49-bb50-c7a0b3f9fab6","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37615","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","b52de893-d62d-4648-9c0b-0c8b8c3555ac"
"1611028c-2b98-4b32-967f-784ff6b5cb45","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","48_10_3",,"TEMP.PLA.NW.UNDE.2022.43364","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.4,,,,0,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","d6ab9ad1-dedd-4cf3-9045-fec9bba64546"
"147f7d38-4f75-472d-8e77-7d2c4f39c7d3","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","48_100",,"TEMP.PLA.NW.UNDE.2022.37704","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","a6a95f02-aebd-4eb0-b72d-7899e7a8ae60"
"d0ee77d1-db2a-45ae-bc74-acd657509efa","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37352","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.4,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","71f56a13-8914-43b0-ad2a-5e6c084920f4"
"7e67ce5b-0566-4c9d-8a82-6e47138f5a1e","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37317","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.2,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","ca7e8f34-ed9e-4210-b239-8fa7a1653f0c"
"53812450-0e87-4ccc-98e3-1ec0126cf245","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37306","notRequired",,"DRTR","Dryopteris ×triploidea Wherry","species",,,,"fern",,"Live",2,33.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","3c0806c9-e6a7-4792-a7bf-3c86000c8ca0"
"be499de6-7f41-483e-81b4-e2f763388cbb","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","39_10_1",,"TEMP.PLA.NW.UNDE.2022.43512","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-6190-2839","0000-0002-1260-7286","2170b345-b20f-4ebc-b07d-39097f896d1f"
"0127cf55-af92-4495-8375-7b98f71632ec","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37461","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, physically damaged",,,,,0.3,,,,0,,,,,,,,,,,,,"Broken stem","0000-0002-3030-0990","0000-0002-8883-3677","332359a5-8676-401c-94ea-f4aa31abd2cd"
"f93e024d-e8ed-474c-87ef-bcd5bb67e463","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","48_100",,"TEMP.PLA.NW.UNDE.2022.37628","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","94496501-aa06-4269-90eb-07fa2c1711a1"
"a0a32bb7-e663-4f9f-b01e-2ecee53094bf","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37456","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.6,,,,0,,,,,,,,,,,,,,"0000-0002-2184-0637","0000-0002-1260-7286","8778e650-a6be-4fc3-82a4-d05c6d1a7058"
"807d1f64-f245-4456-a27c-d588de335a5a","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","48_100",,"TEMP.PLA.NW.UNDE.2022.37307","notRequired",,"OSCI","Osmunda cinnamomea L.","species",,,,"fern",,"Live",6,66.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","5266e1c0-a0fc-4a3d-8c91-1c273cad3cef"
"bea2e41b-d9ba-473c-a379-14772edd44ce","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37472","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",4,41.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-2184-0637","0000-0002-1260-7286","2b97d726-fa9b-4379-b1e0-22ac46748312"
"acb66e06-4a00-4f30-8254-c2ae6a90ac90","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37407","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","1d6870cd-ebde-41b2-b842-8a1842094b4a"
"e68b2022-d4bc-4e5d-bc9d-919416468af3","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","24_10_2",,"TEMP.PLA.NW.UNDE.2022.43359","notRequired",,"DRCA11","Dryopteris carthusiana (Vill.) H.P. Fuchs","species",,,,"fern",,"Live",4,33.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","cd1d034b-482a-47a3-9b2a-080bf99cc57b"
"0a389522-4d48-4f9c-8d01-4850269996e5","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","41_100",,"TEMP.PLA.NW.UNDE.2022.37631","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",3,35.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","1af34bc8-dfc8-410d-9a4c-a58c1709cac5"
"6e854624-e30c-41e0-bf1c-5e620eff7ae2","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37477","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.2,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","0ba9ffb6-8fcc-4237-b9f9-46ee5e10d208"
"3b1f2b47-6160-4c2e-abe0-8a04e7dec46f","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","48_100",,"TEMP.PLA.NW.UNDE.2022.37523","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,0,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","b669f85b-ddb6-4090-beda-306528c6ffa3"
"45fe264d-b344-4814-b8a7-515c1f055394","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37616","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, other damage",,,,,0.1,,,,7,,,,,,,,,,,,,"Deformed","0000-0002-2184-0637","0000-0002-1260-7286","8f9a544a-fd3b-4222-91db-d4d3879a910b"
"47c25a1b-29ac-4645-8fae-b1ac9d8f1444","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37455","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","37453ab7-f2aa-4a96-9077-3661ec4dc3c3"
"fe058ea9-77b3-4fa2-a113-987d18eab308","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37608","notRequired",,"DRTR","Dryopteris ×triploidea Wherry","species",,,,"fern",,"Live",4,36.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-2184-0637","0000-0002-1260-7286","d5bbd43c-f577-4dfc-a969-e5c95577fe03"
"01757d22-7b86-4a2c-b3a8-083c6c8ad31c","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","48_100",,"TEMP.PLA.NW.UNDE.2022.37711","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live, physically damaged",,,,,0.3,,,,0,,,,,,,,,,,,,"One broken frond.","0000-0003-0290-2967","0000-0002-7943-392X","ba1b9c73-95a7-4631-854a-06dcdbcb85e6"
"02cbb289-b068-4021-92ad-593844169bc6","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","41_100",,"TEMP.PLA.NW.UNDE.2022.37305","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.2,,,,0,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","43c1461a-977f-479e-bc0b-dc66ad462e15"
"3296b379-0b5d-4bf3-92ed-87372e2794de","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","39_10_1",,"TEMP.PLA.NW.UNDE.2022.43402","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",5,68.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-6190-2839","0000-0002-1260-7286","e340c73d-8802-4f48-b17d-44399a01e4ec"
"726411a3-fa51-4219-b771-874ab70b88f1","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37436","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-2184-0637","0000-0002-1260-7286","2d4fe4c4-ca25-408a-8590-c1488c423a4f"
"3584ce39-b69e-45b5-8406-04ca3cb8d144","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","24_10_2",,"TEMP.PLA.NW.UNDE.2022.43368","notRequired",,"OSCI","Osmunda cinnamomea L.","species",,,,"fern",,"Live",2,77.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","75f05fb2-118d-4c82-a118-2d9c6762196f"
"7ab5bb14-f144-432e-a2a0-49312c7a6501","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","51_100",,"TEMP.PLA.NW.UNDE.2022.37400","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-2184-0637","0000-0002-1260-7286","3396eb63-f488-4def-94d1-241476b1c66c"
"6f293a97-666e-4c70-b1be-0dbf03616565","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","48_100",,"TEMP.PLA.NW.UNDE.2022.37701","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,0,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","cb42e442-d250-4a8f-a568-d53238b179c5"
"2db7c9f6-ee9a-4cc0-bb2c-7f5366100fa7","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","41_100",,"TEMP.PLA.NW.UNDE.2022.37639","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,0,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","287a6611-f4b9-408b-ad7e-54cff840cd80"
"10b702ac-6eb8-478d-aacb-21d87b1040d4","UNDE_037.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_037","39_100",,"TEMP.PLA.NW.UNDE.2022.37439","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,0,,,,,,,,,,,,,,"0000-0002-3030-0990","0000-0002-8883-3677","8e19c720-d003-41ba-98a7-61d5ea861b9b"
"20a35d20-7e14-42d1-b6e4-3a81f3965328","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","48_10_3",,"TEMP.PLA.NW.UNDE.2022.43362","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.4,,,,0,,,,,,,,,,,,,,"0000-0003-0290-2967","0000-0002-7943-392X","ee86fbd7-44eb-4d0c-8c54-543bfeac274a"
"57d05bb5-51bd-446b-a8f9-3ab85c918179","UNDE_043.basePlot.vst","2022-08-01","vst_UNDE_2022","D05","UNDE","UNDE_043","39_10_1",,"TEMP.PLA.NW.UNDE.2022.43401","notRequired",,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,0,,,,,,,,,,,,,,"0000-0002-6190-2839","0000-0002-1260-7286","f3bdcde6-c77b-4170-9f56-81264dde9dbb"
